srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,32491,3,4.500000,1,2.300000,0.0516,5.180000,6,199.000000,0,7082,1,0,1,0,1,0,NULL,4.45,0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,33805,3,3.500000,1,3.140000,0.1393,4.890000,13,119.000000,1,7082,1,0,1,0,1,0,NULL,3.83,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,35397,3,4.500000,1,1.390000,0.1,4.820000,12,119.000000,1,7082,1,0,1,0,1,0,NULL,5.07,0,NULL,NULL,NULL,0,0,NULL,1,0,25,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,39137,2,3.500000,1,1.610000,0.0813,4.550000,14,80.000000,0,7082,1,0,1,0,1,0,NULL,4.85,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,41497,3,4.500000,1,1.790000,0.0432,5.100000,1,189.000000,0,7082,1,0,1,0,1,0,NULL,1.64,0,NULL,NULL,NULL,0,0,NULL,1,0,5,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,54403,2,3.500000,1,0.000000,NULL,4.440000,22,66.000000,0,7082,1,0,1,0,1,0,NULL,8.77,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,58176,0,0.000000,0,1.790000,NULL,4.710000,25,150.000000,0,7082,1,0,1,0,1,0,NULL,0.54,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,63511,3,4.500000,1,1.390000,NULL,5.360000,21,209.000000,0,7082,1,0,1,0,1,0,NULL,1.49,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,66444,4,4.500000,1,1.390000,NULL,5.340000,18,239.000000,0,7082,1,0,1,0,1,0,NULL,1.41,0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,67150,4,4.500000,1,2.890000,0.2295,5.390000,4,259.000000,0,7082,1,0,1,0,1,0,NULL,4.34,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,73738,3,4.500000,1,1.390000,0.0883,5.140000,3,189.000000,0,7082,1,0,1,0,1,0,NULL,4.8,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,83293,3,4.500000,1,2.940000,0.0731,5.120000,2,239.000000,0,7082,1,0,1,0,1,0,NULL,4.05,0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,90151,5,4.500000,0,2.560000,0.1592,5.700000,7,259.000000,0,7082,1,0,1,0,1,0,NULL,4.52,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,119302,3,3.500000,1,1.950000,NULL,4.760000,24,93.000000,0,7082,1,0,1,0,1,0,NULL,1.16,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,125655,3,4.000000,1,3.000000,0.2427,4.970000,9,149.000000,0,7082,1,0,1,0,1,0,NULL,4.26,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
8,2013-03-20 17:50:44,5,219,NULL,NULL,219,134607,3,4.500000,1,1.790000,0.0434,4.990000,8,189.000000,0,7082,1,0,1,0,1,0,NULL,1.61,0,NULL,NULL,NULL,-1,0,5,0,0,NULL,NULL,NULL,NULL,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
